image_idx,label,grad_norm
1181,1,1.2009560614453583
1182,6,1.1313703791381238
1183,2,0.7228313076294942
1184,6,0.8301281412605505
1185,3,0.634210601837704
1186,7,1.4141185828029341
1187,4,0.6889924403767871
1189,6,0.6347084519317048
1190,6,1.1178548115153764
1191,7,0.9003306654654786
1192,1,1.350033194623319
1194,9,1.0039476580724984
1196,4,1.260170177400292
1197,1,1.2943847292969333
1199,2,0.7725163491408915
1202,6,1.1002089452586683
1203,4,0.8468125746136222
1206,5,0.8367462450379108
1209,0,0.8704832804288308
1210,5,0.9288586057065911
1211,1,1.1632843351586568
1213,2,0.619073033952397
1214,8,0.6567424327548995
1216,7,1.2512661490143948
1217,7,0.817174722854774
1219,8,0.6471829604589487
1221,9,0.7091628027599162
1222,5,1.512837205684887
1226,3,0.8241330283468498
1227,4,0.957824997184529
1230,1,1.2242132503282677
1234,3,1.4370611334079357
1235,9,0.8944050541614986
1236,8,0.9014847813978546
1239,8,0.6174511190059021
1240,6,1.2478562215949742
1243,1,1.49074808164376
1244,3,0.7926334749577243
1245,5,0.7661797847745674
1250,9,1.2795239117849444
1251,7,0.9797572145540315
1252,1,1.2286145832624968
1253,4,0.756549298160572
1255,2,0.7206064966841474
1256,9,1.2215921992635566
1257,6,0.9673933052022391
1259,1,0.8827365632236321
1260,3,1.2197150314787728
1261,4,0.665238199000559
1262,2,0.6525862029711668
1264,2,0.7582554291049134
1267,8,0.7876926845213765
1270,2,1.2443301918408514
1276,5,0.7070636221139981
1277,1,1.1707639470166815
1278,5,1.250971667043573
1279,8,0.7802906676972674
1286,9,1.2293404638508405
1287,1,0.8990918192930158
1289,8,0.7469134737830283
1290,3,0.6518693045929821
1291,9,0.6543490848576095
1293,1,0.9900835801537141
1295,3,0.7269541025672702
1299,2,0.7616785962432108
1302,7,1.3926007103932425
1303,6,0.6175457165433528
1308,4,1.275472561988432
1309,6,0.7185338200367335
1311,5,0.9963506797149907
1314,7,0.8456379732116401
1315,3,0.7475997261779193
1318,6,1.2321169326203958
1320,3,1.202852069110148
1321,1,1.2259188595245396
1323,6,0.6708158086680733
1324,5,0.8217090327446147
1326,7,1.389350653775599
1327,6,0.708263914311211
1328,5,1.3744813188802714
1331,1,1.1198244933271926
1332,7,1.1990628304406554
1335,7,1.0164354701850906
1336,3,1.3206256545340234
1338,7,1.2306804889179488
1339,8,0.6327443815260154
1340,5,0.8933260283802072
1341,3,1.0966864728963222
1342,7,1.3573774037947304
1343,7,0.8224562032998921
1346,0,0.832258583848339
1347,7,1.2140428514896833
1349,0,0.6580127096433972
1351,3,0.6097969679477793
1352,9,0.7496281283803036
1355,9,0.9415229501322082
1358,6,0.8475148188069495
1362,8,1.1538420924552972
1363,0,0.8606473189999508
1365,1,0.9708417095302442
1366,6,0.7370921504158867
1367,0,0.8489516322191403
1368,0,0.724446446592024
1369,1,1.1511186894588503
1373,4,0.6905938904134421
1374,2,1.1469999650585725
1375,1,1.0785181823721075
1376,7,1.3030563975157772
1377,0,0.6935583429850823
1378,3,1.28738191898103
1379,4,0.8808106311312851
1380,4,0.8887416026452325
1381,7,0.9939240578790669
1384,8,0.9986576893944729
1385,2,0.8157195698262399
1386,0,0.6716472512713784
1387,0,0.6651002833584462
1388,8,0.8659049352251741
1389,6,0.8157111019313158
1390,2,1.2819936242031462
1391,2,0.7330123357499565
1393,6,0.6720302537793036
1394,1,1.3171242132644454
1397,2,0.7595098958252714
1398,6,1.0482151885946733
1399,9,0.6971706922527204
1404,8,0.8871689443263565
1405,1,1.1733356829366588
1407,2,0.6767742402897423
1408,4,1.2467567325410274
1410,9,1.212730425198601
1411,4,0.9346994476508258
1413,5,1.1044563454868976
1414,6,0.7207435143830371
1420,5,0.6596251595545789
1421,9,1.203463949843583
1422,7,1.314498440944825
1423,0,0.6504329047473292
1424,6,1.0288351229163806
1429,3,0.7114254860010687
1430,5,0.858376983798539
1431,4,1.0606683175834897
1434,8,1.2939260127861003
1435,6,1.2551481951067194
1436,3,1.0285737593996065
1437,7,0.9059291583657056
1438,2,1.012837242075324
1439,8,0.8280852687060039
1440,4,1.1729880177767833
1442,5,1.078850908952456
1445,1,1.2446211515735632
1446,4,1.1221686790879708
1447,2,0.715986205069372
1450,1,1.4508294181231056
1453,8,0.7802428983225467
1454,0,0.8665115662085431
1456,6,0.9501223330521261
1457,8,1.1434079964430863
1459,9,1.0676528773935074
1461,4,0.878177355924966
1464,8,1.2595793830222524
1465,9,1.1525311470359012
1467,5,1.5630689695391755
1468,5,1.2023575486688969
1470,3,1.2524384372555886
1473,4,1.1368244508507286
1474,3,1.1698920662966996
1475,8,0.9870588099034715
1477,4,0.9605887816951735
1478,2,1.085467084813212
1479,0,0.7476855103066116
1482,5,1.1759602223163583
1483,1,1.100144671996991
1484,8,0.6488859189783943
1486,3,1.4665983276623273
1488,6,1.0077530898255207
1492,2,1.3791183103846478
1493,6,1.25486605219273
1494,6,0.8195315407454107
1496,1,1.1456205931594425
1497,1,1.1743546559181617
1499,7,1.0990443231160099
1501,0,0.7200828320424145
1502,0,0.6651193363131934
1506,6,1.2517000935925409
1507,9,1.0786776187698688
1508,4,1.2126955908442234
1510,2,1.3581109601675085
1512,0,1.0866322251476848
1513,7,1.159495573928275
1517,0,0.7806118914062021
1518,9,1.2564803780476828
1524,5,1.2932956966114906
1525,7,1.1226355363332314
1526,5,0.629209406956012
1527,1,1.1445679871435426
1528,1,1.3369706837734303
1531,2,1.1555355121446904
1534,8,0.6646003626953593
1537,4,0.9222713666316799
1538,6,0.6655146156843557
1539,2,0.873042497359564
1541,4,1.0134088016093852
1543,8,1.0372499510516389
1545,4,1.1322259347106927
1546,4,0.9379201286408302
1548,1,1.2559668187719124
1549,2,1.1998784298603182
1550,2,0.7795133415290658
1552,9,1.4155583321010705
1553,6,1.4604876410482317
1560,9,0.9568661648304063
1561,2,0.9714538730227804
1563,2,0.817629742619101
1564,7,1.315864079532764
1566,3,0.7383586442871474
1568,4,0.9553735425361266
1569,9,0.9929890230376109
1571,0,0.7633719130873812
1573,2,1.098019706944795
1574,9,0.6847235795707657
1575,5,1.222757979988164
1579,1,1.1743392753765267
1581,3,0.6706122263466862
1584,2,1.0743585037628764
1586,7,0.6313185196611231
1587,5,1.0620199950994882
1589,7,1.0894703285949765
1590,0,0.7085718583372963
1591,9,0.9440740022261085
1593,8,1.00278698209149
1595,2,0.9697943612010402
1596,0,0.677939660777399
1598,8,1.0468648828135079
1602,2,0.729966500808921
1603,3,0.9811816512492009
1604,4,1.1097613989149482
1606,0,0.7692032757007454
1607,1,1.1725204514569172
1608,7,1.1710663520341622
1610,9,0.8884909232078837
1611,3,0.8159685407865609
1612,9,1.2768437675792217
1615,5,1.2661827834728945
1617,6,1.4655787666245015
1618,7,0.7040654574416165
1621,8,0.9191533451569328
1623,9,1.3976351987724265
1624,2,0.996929705959625
1626,0,0.7299259225486341
1627,1,1.134784475327055
1629,2,0.9413806255838757
1630,4,1.0880877481920879
1632,9,1.1999882842888945
1633,4,1.0451412330010292
1634,3,0.8552738895251499
1638,5,1.1683876867611875
1640,1,1.1437236978105547
1641,8,1.0116389326973552
1642,6,0.9419384284644446
1644,3,1.3806394654406506
1645,0,0.6857113167519152
1647,1,1.0457835252571939
1648,2,0.813355940510042
1649,2,0.8756593015672948
1650,5,1.003532545624827
1651,3,0.8641538321351468
1654,1,0.8726314950674698
1656,7,1.3707174604337933
1657,8,0.9293818246906119
1658,1,1.0510703161974602
1659,9,1.3028300197887432
1660,2,0.9366588111649935
1663,4,1.2620858321804032
1664,0,0.8281448960477339
1664,9,0.8062297413026258
1667,4,1.172104516971513
1668,3,1.3073172588454098
1670,5,1.0204222742447318
1672,4,0.9241611063829027
1673,7,1.1667901404040044
1674,9,0.7135626751664146
1675,3,0.9338482715880687
1676,1,1.4731851245510128
1677,3,0.7920064988852527
1678,0,0.8316896840517056
1681,1,1.21923435229166
1683,9,0.927237023173062
1686,6,1.4779959396366629
1689,3,1.286324619801868
1690,5,0.914326746109413
1692,4,0.943554636298828
1695,9,1.133744332705615
1698,3,0.935321542027026
1699,1,0.9615036797955481
1700,1,1.065566849466506
1701,0,0.7501274722547707
1702,5,0.7539783500414816
1703,1,1.1360685665758512
1705,4,1.293370738431792
1707,6,1.1105193668344726
1708,6,1.079757341425188
1709,0,0.6633639278920686
1710,1,1.2864602587875338
1711,2,1.1843715161072583
1712,0,0.679344924949538
1713,8,0.9692955761969165
1715,2,1.0743299327560298
1719,7,1.2639854157423909
1721,5,0.8375136152629156
1724,2,0.7642659175498646
1726,6,0.8244382669129716
1727,2,1.0329402451013687
1729,0,0.6857199702757104
1730,7,1.2725986190828065
1731,6,1.0342674693719658
1732,9,1.0831209354056994
