image_idx,label,grad_norm
118,0,1.0046508110062344
120,2,1.10872497796403
121,0,1.0309407265093622
122,2,1.043662936228628
123,7,1.0932334989074688
124,1,0.6781642262263509
125,8,0.8849448212372165
126,6,0.8861071312773923
127,4,0.9359158577322364
128,1,0.8248166387769316
129,6,0.9886911777319339
130,3,0.8133065742270505
131,4,1.095912353809919
132,5,0.9599956904457555
134,1,0.9370376181308055
135,3,0.9375129681470992
136,3,0.9111433512172776
138,5,0.9963536940065568
139,4,0.902408574642637
141,7,1.048122243552838
142,4,1.0500336951638543
143,2,0.9897598799028667
144,8,0.9772312810125668
145,5,0.9049357035027065
146,8,0.8866453229070006
147,6,0.9939329395494683
148,7,0.893171430500864
149,3,0.994609331847371
150,4,1.0960592022721496
151,6,0.9035505098765239
152,1,0.9148873493230396
153,9,0.8209406721974649
154,9,0.9515358528271989
155,6,0.9992056607694116
156,0,1.0760739601782927
157,3,1.038755034805483
158,7,0.9782909692243372
159,2,0.8221557690698844
160,8,1.3717585175492473
161,2,1.0915832055211463
162,9,0.9353482439876063
163,4,0.9398401783556918
164,4,1.0746221582957682
165,6,0.9038586272427553
166,4,0.9803217017142324
167,9,0.9254896907207358
168,7,1.0581274940593839
169,0,0.9739981484512951
170,9,1.609372338836961
171,2,0.9203710719712976
172,9,0.9800182751477994
173,5,0.7534404545267576
174,1,0.7271157851962481
175,5,0.9677080213516658
176,9,1.0217205471427424
177,1,0.8133732326642211
178,2,0.9764129966664279
179,3,1.0284090212552577
180,2,1.0648326442901754
181,3,1.159585604209778
182,5,0.9208036518210004
183,9,0.9620357319499887
184,1,1.4479586002100298
185,7,0.9965279249622494
186,6,0.9003101120770122
187,2,1.1291968136009982
189,2,1.0063212383742095
191,5,0.8591033003177955
193,7,0.8532291311887736
194,4,1.3354283656958787
195,9,0.9105023936563094
196,7,1.2509400823645471
197,8,0.9624749686990994
198,3,0.8369681255058629
199,2,0.98859992592457
200,1,1.0062557290520089
201,1,0.9305604185569315
202,8,0.9522593011424888
203,3,0.9550259994316764
204,6,0.9410967883318583
205,1,0.88763158345779
206,0,1.320444209080683
208,1,0.7233582380669298
209,0,1.1514604237095107
210,0,0.9548306583540421
211,1,0.7480857571590322
212,7,1.0354775453773164
213,2,1.1989775110607424
214,7,0.8815779457450496
215,3,0.9464523968447373
216,0,0.9749894121567282
217,4,0.9732765136045938
218,6,0.9560610447883748
219,5,0.8905662674824986
221,6,0.9302777127495966
222,4,1.0637635689763456
223,7,1.0014371525934014
224,1,1.0792487983684924
225,8,1.0478915101934592
226,9,1.0966311828979458
227,9,0.9293727685828839
228,3,0.9175498933097187
229,0,1.1047355955834222
230,7,0.8331591287641477
231,1,0.7383850502371093
232,0,0.927192217021285
233,2,1.02384936255953
234,0,1.0191568285403265
235,3,0.9434005238544584
236,5,0.9447176876087128
237,4,1.3773026511039157
238,6,0.8860478680099572
239,5,1.4698174226826417
240,8,0.8799173527445554
241,6,2.0581331479670464
242,3,1.2123707508385568
243,7,0.9683940947438158
244,5,0.9792648971734491
245,8,0.8396101247051633
246,0,1.0284702253144609
247,9,0.8892444208221443
248,1,1.1811469515916433
249,0,1.2237657300795468
250,3,0.848343204837786
251,1,0.9942014722492902
252,2,0.8958315909583621
253,2,1.2003970403210924
254,3,0.8717547793520957
255,3,1.015255418866839
256,6,0.9333278056474752
257,4,0.9108318400774199
258,7,0.8314549636005305
259,5,1.0421835545703457
260,0,0.9136720392259842
261,6,0.8997236929073692
262,2,1.3835831587998553
263,7,1.068813463762985
264,9,1.0367314548991453
265,8,0.8894652377891014
266,5,0.9048814756188659
267,9,0.9351568969133089
268,2,0.9289354120780219
270,1,0.6607768206227292
271,4,0.9148083248146559
272,4,1.0722486567851015
273,5,0.9161550919040148
274,6,0.9355847210466262
275,4,1.0229514435672271
276,1,0.6583497471432337
277,2,1.1673143202867573
278,5,1.066957011943383
279,3,0.9140555837948773
280,9,0.9041558553849349
281,3,0.9717420715841281
282,9,0.8449316704448718
283,0,1.6330034428581988
284,5,0.948058963742869
285,9,0.995495076818028
286,6,1.217324864078753
287,5,1.1008900364494565
288,7,1.1608193261048791
289,4,0.9021483317897038
290,1,1.32422181340498
291,3,0.88065787447625
293,0,1.1839924726694036
294,4,1.0760036433519793
295,8,0.8567165890943153
296,0,1.1911179178958624
297,4,0.9213775635933515
299,6,1.4285176395745196
300,8,1.0077398726107067
301,7,1.5593343290470834
303,0,1.1378667041019495
304,9,0.8876467196078655
305,7,1.0020549321168797
306,5,0.9692458942264908
307,7,0.8609510011904952
308,2,1.132021060658791
309,1,0.6859555840705518
310,1,0.7968109403276867
311,6,0.8838584238653924
312,8,0.9498417751496675
313,9,0.9800458710552788
314,4,0.9984827333500104
315,1,0.7665260979112037
317,2,1.0454373511983903
318,2,0.889257142536468
319,9,0.8569424976541355
320,0,0.8812969531434534
322,9,1.5474387311167812
323,6,1.1106130434691657
324,7,1.0406429951416698
325,2,0.9625052766242955
326,0,0.9359121950058842
327,3,1.2049073146884435
328,5,1.198601689270601
329,4,1.0272559487029638
330,3,0.9733172197768407
331,6,0.9068340857192061
332,5,0.7781216280014803
333,8,0.864985407159699
334,9,1.0244603995514723
335,5,0.8641107269852298
336,4,1.5685358886372358
337,7,0.989034798082278
338,4,1.0433433564321557
339,2,1.045319620785323
340,7,0.9020525868874447
341,3,0.961472879098169
342,4,1.000997309963067
343,8,0.8325884757371158
345,1,0.7366252742208625
346,9,0.9738662587846334
348,8,0.8620862690397142
349,7,0.9009712298539467
350,9,0.9766403621382739
351,1,0.7675925975983677
352,8,0.9896380683846341
354,4,1.6969492673740776
355,1,0.7936277844727697
356,3,0.9000222975801516
357,1,0.8467061803118932
358,1,0.8720330171255519
359,0,0.8806090283541707
360,2,1.08419355476765
361,3,0.9036881582485221
362,9,1.026967582943688
363,4,1.0005950076726267
364,9,1.0254417610318258
365,2,1.0440396764835722
366,1,0.7897013771570237
367,6,1.218134234693902
368,8,0.870499868623551
369,4,1.04839135122788
370,7,1.0423518889040915
371,7,0.8962352220947017
372,4,1.200407056011996
373,4,1.2427787079788803
374,9,1.0083821092160314
375,2,1.1988839859277662
376,5,0.8261771406436104
377,7,0.9851177024976321
378,2,0.9864167525527071
379,4,0.8868957902934084
380,4,1.0225999699186947
381,2,1.2747426981671397
382,1,1.5601824991789
383,9,0.9249759330497281
384,7,1.1133983095494435
385,2,1.1504573642767626
386,8,1.0965363474684744
387,7,0.923449506496407
388,6,0.897161807273685
389,9,0.8898189621031616
390,2,1.175293211770095
391,2,1.0641974334119513
392,3,1.0047375348337908
393,8,0.83900887374895
394,1,0.9207735523146613
395,6,1.2732124060897156
396,5,0.8529559558165477
397,1,0.8041788590056848
398,1,0.8375328857217231
399,0,1.179322502421863
400,2,0.9939886600941846
401,6,0.9568992555975561
402,4,0.9289348553534114
404,8,1.5193200053025515
406,1,0.9342570498511475
407,5,0.9199739614309435
408,1,0.6861349611124662
409,9,1.1770824775144755
410,2,0.878868299006226
411,7,0.911677671404784
412,4,0.8828844071041427
414,4,0.9559481166870253
415,8,1.0094589382671504
416,1,0.9394679775625151
418,8,0.9699422222693745
419,9,0.9501716361567442
420,5,0.8264688160561698
422,7,0.9493060766412099
423,9,0.8657363600700633
424,9,1.226222359313209
425,3,0.8617822840690237
426,7,0.8989330697577461
427,0,1.21878134014934
428,9,1.0451016657502554
429,0,1.536625930971953
430,6,0.9263472033118028
431,6,0.9704320302871694
433,3,0.9878912653222242
434,9,1.209586528162579
435,0,1.0458606497514131
436,7,0.7261261571981302
437,5,0.8200805070078009
438,4,1.036830511942611
439,8,0.9194058477408644
440,0,1.419608648520371
441,9,1.604862309662783
442,4,1.1074813861169366
443,1,0.7830220710319561
444,2,0.8944073105213385
446,7,0.939351924943291
447,1,0.742092818446575
448,2,0.9355646472811876
449,6,1.1269872974616124
450,1,0.7592920919928251
451,0,1.607025507664332
452,3,1.210249489295571
453,0,1.0520162167029345
454,1,0.6420350076112041
455,1,0.6923376264790777
456,8,0.8759797075344443
458,0,1.1625034161353258
459,3,0.8719033344061166
460,9,1.0259995156726642
461,4,1.0113607893397998
462,0,1.3805781840586
463,5,0.7650796049617525
464,0,1.325931809841311
465,6,0.9781053010678965
466,1,0.6106887843675249
467,7,0.9759877017319674
468,7,0.9179552752723252
469,8,1.1794123745129437
470,1,1.0816707017349025
471,9,1.2519773459407124
472,2,0.8194728780484237
473,0,1.0122832236494954
474,5,0.9186946422794897
475,1,0.7165708947071014
476,2,0.8914575739086834
477,2,0.8933446505509878
478,7,1.0001112251250492
479,3,0.8288706680965567
480,5,0.8675636991957519
481,4,0.9759815464752034
482,9,1.0124688251815404
483,7,0.9585070572284141
484,1,0.8692470169559745
485,8,0.983897714738899
486,3,0.9060933469725008
487,9,0.9718101647234908
488,6,1.1245835375821087
490,3,1.1586714779551068
491,1,0.6988034821566781
492,1,0.99636762886693
494,6,1.1128232536218055
495,3,1.0304117674242166
496,5,0.8362103895961327
497,7,0.8861098897911008
498,6,1.0351808305755772
499,8,0.8958954813381129
500,3,0.9043629698867539
501,9,0.8840569601450683
502,5,0.8326191284705875
503,8,1.0153569856863602
504,5,1.1042749144103823
505,7,1.0034439915091673
506,6,1.145188704246709
507,1,0.7450626511148012
508,1,0.7347821313082975
509,3,1.066729370452121
510,1,0.6234983370508492
511,7,0.955732092806946
512,5,0.9397254538929348
513,5,0.8918056955658866
514,5,0.8764797687400477
515,2,1.0259372132476845
516,5,1.178015622966305
517,8,0.9232976130284601
518,7,0.9033503603115536
519,0,1.1679898484138562
520,9,1.003706268306995
521,7,0.9160232595042654
524,0,1.0232896408163383
525,9,1.3250222978762065
526,0,1.448726197287759
527,0,0.9404458371279378
528,8,1.2398202856524978
529,9,1.0276899222608324
530,2,1.096022726746454
531,4,0.9944149878324497
532,8,1.06119798410526
533,1,0.8001179973988977
534,6,0.8604337428751364
535,1,1.3627094690012118
536,6,0.9682315433211915
537,5,0.9611913582612803
538,1,0.7360207662086459
541,4,0.9803398665251913
542,0,1.0103991106041883
543,5,0.7841613924741011
544,5,1.0225016812895222
545,8,0.8817018354378003
546,3,1.0297510617875743
548,2,1.17870605368706
549,3,0.9297796462467225
550,9,0.9421739772796763
551,2,1.106213824703259
552,1,0.9792211252954357
553,1,0.7721214331819886
554,5,1.1442930572343135
555,2,1.1801286614522413
556,1,1.0255475183612828
557,3,0.9735046855923144
558,2,0.780516395056179
559,8,0.8915579750713511
560,7,1.195505008387765
561,3,0.9704915503477215
562,7,1.0024567988643214
563,2,1.4882909036807426
564,4,1.1278551032028958
565,6,0.918385355741373
566,9,0.925650776027084
567,7,0.8995273588039085
568,2,1.0329725303089519
569,4,0.9411454971702159
570,2,1.0562709722428627
571,8,0.8491719704150221
572,1,1.5898258446884328
574,3,0.7589257250347695
575,8,0.9314669611658594
576,4,1.1063478016257262
577,0,1.060574198910012
578,6,1.0164946261415828
579,5,0.8967656945636296
580,9,0.9995629303263286
581,3,0.8773509544357768
582,0,0.969368516203504
583,9,0.8790955463791263
584,2,0.8529976068020088
585,4,1.0184186649331544
586,7,0.7524828475482334
587,1,0.7438390801133794
588,2,0.9002242557911723
589,9,0.9201332427650677
590,4,0.8541825160754751
591,2,1.2714129283198972
592,6,0.8959732442040005
593,1,0.6920734625724602
594,8,0.8931854113199799
595,9,0.943054408114758
596,0,1.2343341130397913
597,6,1.1021511683247005
598,6,1.0405792626697004
599,7,1.0158623933784667
600,9,0.9325763181067003
601,9,0.8797680366867708
602,8,0.8035228269084133
603,0,0.9316432200410071
604,1,0.6625127678694639
605,4,0.9296578406230009
606,4,0.9349467744404144
607,6,0.9459138809483766
608,7,0.9960539904880046
609,1,1.1724872459121587
610,5,1.1005074928509218
611,7,0.8633772718434948
612,0,1.2732492019075081
613,3,1.5081257040620704
614,5,1.0506111286051782
615,8,2.061650893019381
616,4,1.0579796190576543
617,7,1.1773507271773496
618,1,0.8728065626458366
619,2,0.8970956406470363
620,5,1.136155909336318
621,9,1.3109475564590412
622,5,1.126011161428801
624,7,0.9976994505255622
625,5,1.0205271274073453
626,9,1.0612012656623668
627,8,1.228895961199748
629,3,0.9695223529058541
630,6,0.7665785655381099
631,9,0.9884795718030764
632,7,1.0099666358176527
633,0,1.0050437237949321
634,7,0.8193168369734106
635,5,0.9322936646678098
636,7,0.6887107807068632
637,1,0.6358933133030121
638,1,0.814849507248342
639,0,0.9494756581117536
640,7,0.9759457145195101
641,9,0.9533974699952166
642,2,1.1044380984150668
643,3,0.943626091057846
644,7,0.775381356453729
645,3,0.9832989614662373
646,2,0.7978661423378542
647,4,0.7975637767247399
648,1,0.6730073465783116
649,6,1.1202156776292371
650,2,0.9507390611442814
651,7,0.8724970431813739
652,5,1.1189033828105124
653,5,0.7355348347996553
654,7,0.9725492932047323
655,4,1.02995610935793
656,0,1.1129764903176207
657,2,0.944347562551643
658,6,1.2087324972143858
659,3,0.9166493439408546
660,6,0.7616757432407857
661,4,0.9203073025390512
662,0,0.9530719150471593
663,4,1.2778570448331432
664,2,0.8502145157559744
665,6,1.1494076411641634
666,0,0.9395637569630538
667,0,0.9909071025452836
668,0,0.998849589548892
669,0,1.0323661599233294
670,3,1.5294172097151484
671,1,0.8871653606207907
672,6,1.019567002791739
673,2,1.032224857565971
674,2,0.8204348264285158
675,3,1.0081617039464041
676,1,0.7212014127106579
678,1,0.7354117333682273
679,5,1.3227735676512964
680,4,0.9096585139391093
681,6,1.0700384041166677
682,4,0.7823079292190236
683,7,0.9267423728507141
685,8,0.9088898825730216
686,7,0.9158881557809401
688,2,0.9998076881964383
690,5,0.9239608731346226
691,1,1.2583722906414945
692,4,1.0336620485842876
693,2,0.9833833433209546
694,8,1.0006487116686507
695,3,0.9081356257418557
696,2,0.8919659094337228
697,4,0.9968981508105522
698,1,0.7412696196688539
699,5,1.1975805418067593
701,6,0.9887114374280321
703,7,0.9590904963834651
704,9,0.9764315720154159
705,8,0.8873500104961689
706,4,1.148747303457217
707,9,1.0273537024322008
708,8,0.9429760529646046
709,0,1.0273652192449096
710,1,0.8719627810851673
711,1,0.8138934053106476
712,0,1.0524130113955255
713,2,1.1442208825386737
714,2,1.1484829866682384
715,3,1.021199609221135
716,2,1.300985171777779
718,4,1.0394474625247536
719,5,1.1515531785465558
720,8,0.9350020962070433
721,6,1.0614368195286366
722,5,0.9886266768159546
723,7,0.9091689104280158
724,7,1.049731994400322
725,8,0.8749939738597687
726,8,1.0111431464894294
727,9,0.9538194592188473
728,7,0.866485540058512
729,4,0.901491893151572
730,7,1.0619543503654871
731,3,0.9261575048376021
732,2,0.9243029769311518
733,0,1.1090789474950824
734,8,1.0734673937439918
735,6,1.1445085786849158
736,8,1.4261053402209825
737,6,1.0939544377534824
739,6,1.0585491201366144
740,8,0.9207599982929714
742,4,1.0607040650083523
743,0,1.1201581032362733
745,0,1.0962636149892744
746,4,0.8396800482754644
747,1,0.7051570025120889
748,5,0.8353036039582459
749,4,0.91809019204127
750,7,0.9438599276065536
752,3,0.9088855467019787
753,7,1.070636599050507
754,4,0.6442860984537441
755,9,1.0143252901083515
756,8,1.3285186471407555
757,5,1.0839381317382952
758,8,0.8585437138761775
760,3,0.8310388712519872
761,8,1.028140552139704
762,6,0.8886705046600973
763,9,1.1970129496669886
765,1,0.7330792687582581
766,8,0.8663609363397378
767,3,0.9480642213581195
768,5,0.9213846180213804
769,8,1.081865703548804
770,6,1.3028899595862753
771,5,0.9268528590801752
772,9,1.3475740366131512
773,7,0.9560516787612006
774,2,1.2924950725705955
775,5,1.070498914656091
776,0,0.9041731138498242
777,8,0.8518434759283067
778,5,1.008887781288779
780,1,0.9208161090201898
781,0,1.0771681365050227
782,9,1.0208941686273336
783,1,0.7237319584450004
784,8,0.9334055668186343
786,7,0.7541649728372518
788,9,0.9302855341081179
789,3,0.9544098168196938
790,0,1.0358592950121097
791,8,1.0361529841604409
792,8,1.0141890482499623
793,9,1.0003939675340592
794,6,1.012398525843339
795,7,1.3856000081580744
796,8,0.8401956057723059
797,4,1.0634904465346535
798,7,1.0482550000140045
799,5,0.9042089405875143
800,9,1.0388969929225336
801,2,0.884423366583461
802,6,1.3266855846659644
803,7,0.9775244258165808
804,4,1.0297261154795923
805,5,1.0990766820994848
806,9,1.0559405713261416
807,2,1.0151194194006101
808,3,0.7951532059832367
811,3,0.9363633695910815
812,9,1.065467918549681
813,2,0.9821502943960617
814,2,1.0549811436413208
815,5,0.9022805584404735
816,6,1.1946009098890138
817,8,0.8813571794283177
818,0,0.9238102067808696
819,7,0.8990292308444252
820,7,1.219090828430634
821,1,0.9026280067020668
822,9,0.6798664920631873
823,8,0.7789060841903638
824,7,1.5949461001097398
825,0,1.0996792446784585
826,9,1.0520388453984602
828,4,0.9790580591961365
830,2,0.8430544893240083
831,8,0.9651113770718495
832,5,0.9327156034567915
833,1,0.7549575051445268
834,4,0.9634907825525842
836,5,0.9446764619341468
837,5,0.9381068686160833
838,1,0.8368510302901
839,7,0.9324258996679874
840,3,1.0171553043947104
842,4,0.9586230647129802
843,3,0.9791134819320727
844,2,1.1596032070176865
845,5,1.0176676639313602
846,6,1.2317482182311839
847,4,1.0820542765548231
849,0,1.1056785691128534
850,4,0.9317544193318632
852,6,0.9282086186715006
853,7,0.925980008310516
854,2,0.9032299156090018
855,4,1.104538877765016
856,3,1.0068001924440408
857,3,1.1456122158347686
858,8,0.8080506257870851
859,0,1.1220123474794907
860,0,0.9257151673695329
861,3,0.922007242816365
863,2,0.8736405445900193
864,9,0.6069910396460719
865,8,0.8274733727974484
866,2,1.039401782416346
867,3,0.8928258044118682
868,7,0.9329912025513316
869,0,1.1008843975151936
871,1,0.6628934456329134
873,2,1.3610657678794427
874,3,1.0940395810859374
875,3,1.2408083847896132
876,8,0.849909349097728
877,4,1.110247285300927
878,3,1.5764920350151945
879,5,0.9098621284139952
880,7,0.9609401318951074
881,6,0.9253235767039855
882,4,1.1419085301143466
883,7,1.3666636953286655
884,7,0.9954461193865941
885,8,0.8958655685021635
886,5,0.9577390728579116
887,9,1.0697444299226064
889,0,1.024023329600782
890,3,1.160258952532986
891,1,0.6619921027028121
892,6,0.7539477556194516
893,2,1.1961013237880662
894,4,0.984801005511435
895,3,1.292935662231603
896,4,0.8860741314318054
897,4,1.082899044523276
899,5,0.8169090656726156
900,9,0.750358995000479
901,6,0.9793104425634026
902,9,1.1323535442923534
903,0,0.8865794969440197
904,7,1.0761204962966462
905,1,0.7749665431927985
906,4,1.0575469729681348
908,7,1.5316296667842921
909,3,1.1903152187515154
910,6,1.2360798539636222
911,7,0.9066330163499299
912,5,0.8536328006853698
913,8,0.9165391088850419
914,4,1.2425271808455909
915,5,0.9939113335747395
916,5,0.874273604435642
917,2,1.0811844987077102
918,7,0.8849374273874323
919,1,0.7185902887547153
920,1,0.8968963099975117
921,5,0.9183335495051804
922,6,1.357668937394112
923,8,1.1308490568507885
924,5,1.0670485964407526
925,8,0.954527440022744
926,4,1.0186375972422186
927,0,0.9152176591300212
928,7,0.9111931886430716
930,9,1.1200960745038346
931,2,0.9876146846365547
933,7,0.9182065011685251
935,8,0.9377064507504487
936,7,1.4478501149248182
937,4,1.023399318023102
938,2,1.0165778722987906
939,6,0.8998585770947817
940,9,1.046091680513197
941,1,0.5928482493986936
942,7,1.3504026472144226
943,0,0.9821670524900608
944,6,1.22877428218481
945,4,1.019336260556502
946,2,1.1666523542227738
947,5,0.7599889843852631
948,7,0.9360832594721878
949,0,1.0098824436584797
950,7,1.1603941242482239
951,1,0.6664999343512604
952,0,0.8678518778143013
953,3,0.9745938013944505
954,7,0.9972556840468105
955,6,0.9181607456374581
956,5,1.0764675026265158
957,0,0.9499761079294391
958,6,0.8418443116574977
959,1,0.8731814952036474
960,5,0.8648989502542874
961,1,0.6417722511547332
963,8,0.9659771262626685
964,5,0.8928695736861803
965,0,0.9714283936937815
966,3,0.7925768689593224
967,4,1.1952134124810885
968,7,1.0682716255200495
969,7,1.1458726128167502
970,5,0.9749231323031488
971,7,1.007706920127751
972,8,1.4516857175199671
973,6,0.9538426392176541
974,9,1.0312354333345242
975,3,0.9948299624669855
976,8,0.8898899304030652
977,6,1.0072995636615272
978,1,0.8093216730989242
979,0,1.0122938290453267
980,9,1.0631493329148751
981,7,1.0679854260568884
982,1,0.9949420187493744
983,3,0.8864805562875195
984,0,0.9665033592239499
985,5,0.9375749840948677
986,6,1.081827928580757
987,4,0.9504646553579157
988,4,1.0974146074053877
989,2,1.0381143968480897
990,4,1.1434766185802803
991,4,0.8562808878779535
992,3,1.1206682344319836
994,7,0.9392201489966069
995,7,1.1824489020789508
996,6,1.0558553116152474
997,0,0.9449675152037944
999,6,0.9504307491977719
1000,0,0.9255812957570809
1001,7,1.063482816437123
1002,1,0.7601653529594796
1003,1,0.6181460580455357
1004,4,0.8433774274562422
1005,9,0.9722320279944479
1006,4,1.0736332941768734
1007,3,1.0742507834583732
1008,4,1.206370204531811
1009,8,1.0534631791612774
1010,2,1.103797695923973
1011,2,1.0972841563627134
1012,1,0.7182100226284942
1013,8,1.5822375163434788
1014,7,0.9275297075746689
1015,0,1.3945770970224385
1016,8,0.9045667117239732
1017,1,0.5696698063614374
1018,0,0.9104958580011308
1019,7,0.9328479116807425
1020,6,0.9162656790603861
1021,3,0.8891089835279424
1023,7,0.7702389676858414
1024,5,1.042720476167293
1025,8,0.8107454301353905
1026,8,0.765141331792195
1027,9,0.9376966173717417
1028,0,1.289940452043758
1029,0,1.0160895813471251
1030,4,1.1838079494151934
1032,5,1.4407494663834544
1033,2,1.0119928917788221
1034,2,0.9795652187911531
1035,3,0.9074022242748359
1036,9,0.9247743983083445
1037,4,0.8396705049993957
1038,9,0.9874468216881878
1039,5,0.9801400523558985
1040,0,1.1794513449034416
1041,6,1.1349660706467262
1042,7,1.1566305026615793
1043,7,0.9671068515503676
1044,1,0.7086215578473801
1045,8,1.0182956559248568
1047,2,1.0012466054500984
1048,2,1.173084314526205
1049,0,0.8677881074300968
1051,1,0.748126632079938
1052,1,0.8920079473538514
1053,2,1.0974009687421955
1054,7,0.8727241522158441
1056,9,0.9915813526020871
1057,7,0.8632862677919798
1058,2,0.9752365776942511
1059,8,1.207348003991623
1060,1,0.7900630732074123
1061,9,0.8628022469446979
1062,5,0.9629200311624715
1063,8,0.8620644559601468
1064,8,1.4247925534277421
1065,1,0.6020135805820384
1066,9,0.9632573902530256
1067,8,1.132750310947632
1068,3,0.9019540316716005
1069,1,0.8327307653966829
1070,6,0.9442788576993126
1071,5,1.0005067095951252
1072,7,1.0182654956696224
1073,4,1.0785954189756957
1075,7,0.9184912974116649
1076,0,0.9225063748068392
1077,3,0.9821523748525511
1078,0,1.0807163219328302
1079,4,0.6918796744264301
1080,1,0.5552224068943313
1081,1,1.2380597434603975
1082,7,0.9032572636209969
1083,9,0.961332969985683
1084,1,0.8249923388027463
1086,8,0.9225978702504519
1087,5,1.018527154099017
1088,7,0.7030194712420467
1089,5,1.1940962718677797
1090,0,1.0618965860068708
1091,6,1.0951062208639104
1092,6,0.9566073577652423
1093,0,1.1568450401324808
1094,4,1.007146575855578
1095,1,0.7297197494589798
1096,2,1.0365234986872731
1097,3,1.7779128973018774
1098,4,0.9855169512101513
1099,4,1.0159113222129605
1100,6,1.001175284931446
1101,8,1.0282955808269694
1102,0,0.9828731910129871
1103,9,0.9486170308309702
1104,5,1.0746722705680585
1106,7,1.5490532573927192
1107,0,1.1169404010221506
1108,3,0.9434763898366929
1109,5,0.9609239275291042
1110,4,0.9640533317220855
1111,5,1.231828771911536
1112,9,0.9579966616173583
1113,6,1.0272361396602645
1114,7,0.8890386117443261
1115,1,0.756089119782984
1116,9,1.0414796056781002
1117,6,0.9474468088540346
1118,1,0.7095607483208913
1119,3,1.0153676033891694
1120,8,1.2812131423824007
1121,3,0.9227750421423654
1122,9,1.0042244103050844
1123,1,0.6714190601683291
1125,7,1.7786431728123757
1126,7,0.9136205142411427
1128,0,1.0580902995104264
1129,2,1.195426869828939
1131,1,0.5093187504890939
1132,1,0.8480749470225779
1133,4,0.8289689272082381
1134,2,1.0018066647836141
1135,5,0.9396404375437273
1136,6,1.0856689475183894
1137,0,0.8720581370002266
1138,9,0.8652805960769768
1139,6,1.0439107883525651
1140,2,1.0050571703513385
1141,8,0.9798588621484835
1142,9,1.1424354594708581
1143,2,0.9837300284139051
1144,3,0.919221202353431
1145,3,0.8944855005253696
1146,6,1.0352692687919351
1147,9,0.9812927466648923
1148,1,0.8203413536340842
1149,4,0.8114865794103131
1150,3,0.8875085690780664
1152,0,0.9895299829018986
1153,7,0.8904830416358797
1154,7,0.8931952428808745
1155,1,0.6592641553466677
1156,7,0.9501724382985436
1157,7,1.0020524820101344
1158,3,1.1274095815527894
1159,6,1.080341808926275
1160,4,1.1211922711462459
1161,9,1.363572902472399
1162,5,1.0545615195959233
1163,4,1.001192138929699
1164,4,1.1717036879780873
1165,2,1.3561926454441688
1166,7,0.8762531268670719
1167,9,0.9899849785266905
